tweets,likes,time
"""omg mew youre so innocent!"" no i literally read the art of war",1,2021-07-04 11:03:16
"All All Warfare Is Based on Deception.

The Art of War.

I.1. Sun Tzu said: The art of war is of vital importance to the State.

https://t.co/YP6rvYKTAl",4,2021-07-04 11:03:13
"He will win who, prepared himself, waits to take the enemy unprepared.

&lt;The Art of War&gt; with your Kindle: https://t.co/5KvOCDlbqb",0,2021-07-04 10:23:50
"@TaintedAuror She starts to unpack. ""Here are some fresh clothes"", she tosses some utilitarian, but well tailored garments onto his lap. Black of course. She produces a book. ""I understand you like to read. I highly recommend this, The Art of War by Sun Tzu."" She tosses it on the growing pile. https://t.co/SkCag9aZ3c",0,2021-07-04 10:14:40
"the General did this to his father and he never wanted to ever leave the Generals until he got killed, and now his doing it again to my son and he will never come back home until he is killed. The narrator of this story is General Sun Tzu who wrote the Art of war.",1,2021-07-04 10:10:48
@The_AndyJohnson If you are a sucker for punishment get all Delbruck's History of the Art of War. It was recommended to me 30 years ago (as well as Contamine) and led me down so many rabbit holes that I know that I have forgotten more than I now know.,1,2021-07-04 09:38:25
"I can never get myself to read the Art of War. Thank you for this, @MindHaste . https://t.co/uxXP9NEzZh",9,2021-07-04 09:16:49
"@beeforbacon1 We live in a post truth world and it doesn’t matter about facts, you fight fire with fire; you weave a narrative to counteract theirs. It’s 4D chess. You can play their stupid games and use it against them. It’s the art of war. He knows what he is doing.",0,2021-07-04 09:16:42
"""No one will notice, if there's no one to notice.""
-Sun Tzu, The Art of War",0,2021-07-04 09:09:07
@Sheldon_Sniper Sun Tzu - The Art of war. Descartes. Adam Smith - The wealth of nations. J.S. Mill - On liberty. Rousseau - The social contract.,0,2021-07-04 08:59:09
"Revolutionary through Military Affairなる立場がドゥルーズ＆ガタリの戦争機械をいいように使っているという話が今読んでる本で引用されていて、やっぱり～という気持ちもあった
The Art of War | Frieze https://t.co/e7ewy2c7pf",0,2021-07-04 08:28:30
Operation InfeKtion: How Russia Perfected the Art of War | NYT Opinion[Spoiler: The GOP are the “Useful Idiots”] https://t.co/2mgFxpYUh0,0,2021-07-04 08:06:36
"@BloggersTribe Would appreciate some additional views/comments…

The Art of Parenting is comparable to The Art of War. Anyone can be a parent, but to succeed you need skills, tactics, and a hard wall to whack your head on multiple times.

https://t.co/ugxEwXINjo",1,2021-07-04 07:25:45
"@BloggerDreamsRT The Art of Parenting is comparable to The Art of War. Anyone can be a parent, but to succeed you need skills, tactics, and a hard wall to whack your head on multiple times.

https://t.co/ugxEwXINjo",2,2021-07-04 07:24:20
"@cosyblogclub The Art of Parenting is comparable to The Art of War. Anyone can be a parent, but to succeed you need skills, tactics, and a hard wall to whack your head on multiple times.

https://t.co/ugxEwXINjo",0,2021-07-04 07:24:10
"@monodreame The Art of Parenting is comparable to The Art of War. Anyone can be a parent, but to succeed you need skills, tactics, and a hard wall to whack your head on multiple times.

https://t.co/ugxEwXINjo",0,2021-07-04 07:24:02
"@kayleigh__zara The Art of Parenting is comparable to The Art of War. Anyone can be a parent, but to succeed you need skills, tactics, and a hard wall to whack your head on multiple times.

https://t.co/ugxEwXINjo",0,2021-07-04 07:23:49
"Watch ""Sun Tzu: The Art of War - (Audiobook)"" on YouTube - https://t.co/pSjjuXFCvl",1,2021-07-04 07:22:47
"Watch ""Sun Tzu: The Art of War - (Audiobook)"" on YouTube - https://t.co/dYdZjCYU43",1,2021-07-04 07:22:47
"Watch ""Sun Tzu: The Art of War - (Audiobook)"" on YouTube - https://t.co/KWy8FJBVLe",1,2021-07-04 07:22:46
@ThyConsigliori @jimstewartson Second book on the list is The Art of War.,0,2021-07-04 07:20:51
"SUN TZU, THE ART OF WAR !!!!!",0,2021-07-04 07:14:35
"""You can use a sword to draw a picture in dirt"" - Sun Tzu, The Art of War",3,2021-07-04 06:12:56
"@wealth_director @ErdenebayarB2 Yeah, but you would have to spend your entire life applying just one line in The Art of War. Don't even get me started with Meditations.",0,2021-07-04 06:07:33
"@Sirawa_amesa1 @ObiwanPette @DrRoselynAkombe @thekhrc No! What you did, is you assumed am a raila or a BBI supporter just because am critical of Akombe. So, bringing Raila up, was you trying to pin me down. It has very little to do with literature and more to do with the art of war. See!",0,2021-07-04 05:57:30
bouta read The Art of War to learn how to climb in league.,0,2021-07-04 05:49:24
I have to get the art of war and actually finish it,0,2021-07-04 05:46:43
THE ART OF WAR BY SUN TZU | ANIMATED BOOK REVIEW #Book #Animated #Review #Strategy https://t.co/bp75sz14nh,0,2021-07-04 05:38:35
"CW: Prince Puma Vs Cage

Lucha Underground 

The Art Of War",0,2021-07-04 05:15:55
I'm listening to The Art of War on Scribd. https://t.co/DjsuNZRKju #ReadMore,0,2021-07-04 05:11:02
"“In the midst of chaos, there is also opportunity” - the art of war",1,2021-07-04 05:10:37
"~~The Origin of a Name Part 2~~
           ~A Bass One-shot~

&gt;Pulled from the Autobiography of Bass Calhoun, Hunter Vanguard after Cayde-6.

If youve spent any time with me when Im reading, theres a chance Im reading one of a few tomes. I may be pouring over The Art of War.",5,2021-07-04 05:05:14
"The art of war 
#life",0,2021-07-04 04:49:05
"NO. NOT FROM ANYONE ELSE, FROM YOU! COLD-COLD-COLD BLIZZARDRY-TREATS! YES. PLEASE?

It's The Craft, The #ART Of WAR.",0,2021-07-04 04:39:50
@DrEricDing Scowls.  The pandemic is a trojan horse for great evil.  Social justice is also a trojan horse for great evil.  You know....the Art of War?,0,2021-07-04 04:25:59
Sun Tzu: The Art of War - (Audiobook) https://t.co/CkRCMjXltf via @YouTube,0,2021-07-04 04:16:50
The Art of War T_T https://t.co/cl0yhfaatA,2,2021-07-04 03:45:42
"@Sheldon_Sniper The War of Art, not the Art of War. Going pro.",0,2021-07-04 03:14:16
"@bkharnish @realKingpilled You don't, but that's by design. If you haven't read The Art of War cover to cover at least 2 dozen times, then you should get started on that. This is war and I want to make sure 2020 ((never)) happens to my people ever again. https://t.co/KuY0fYtpTk",0,2021-07-04 03:00:43
@duty2warn Media has been using tactics from the rape of the mind to indoctrinate/brainwash. Fox News viewers have been turned in the Pavlov’s dogs ready to fight for Jesus and the moral good.  They are convinced they are doing the right and moral thing. Read the Art of war.,0,2021-07-04 02:09:47
"now i wanna read sun tzu's the art of war, lol",0,2021-07-04 02:07:29
"@wealth_director The Art of War is a good book but definitely not a must read for entrepreneurs. 
Think and Grow Rich✔
Rich Dad Poor Dad✔
The Go Giver✔",0,2021-07-04 02:05:12
"@KevinKileyCA “He who wishes to fight must first count the cost…I have heard that war in haste can be folly, but have never seen delay that was wise…the worst calamities that befall an army arise from hesitation.” - Sun Tzu, The Art of War https://t.co/7WegJSSqzb",0,2021-07-04 01:48:53
"lemonade mouth au

12 dancing princesses au

the art of war au

house hunters international au",4,2021-07-04 01:40:04
"Art of War for D&amp;D Players (from @MTBlack2567):  For novice players, this book will take your game to a new level. For experienced players, this comprehensive guide provides an invaluable reference tool.

https://t.co/SmUsf9f8H1",0,2021-07-04 01:35:01
"The Art of War, chapter 10: Terrain. https://t.co/nkJ8dPzyHp",0,2021-07-04 01:27:22
"1/2 The best invasion is by Infiltration (Sun Tzu The Art of War).  That goes unnoticed, it is step by step without confrontation, of course for it to happen there must be many traitors who support it. https://t.co/4hxeuzfxYv",0,2021-07-04 01:11:29
"@for_options @Natalia01Mateo 1/2 The best invasion is by Infiltration (Sun Tzu The Art of War).  That goes unnoticed, it is step by step without confrontation, of course for it to happen there must be many traitors who support it.",0,2021-07-04 01:10:55
"This episode @PopularLiberty_ did with @jon_hartmann is a very good listen for those interested in strategy! 

 The Art of War w/ Jon Hartmann (Libertarian Edition)  Ep3 https://t.co/vKRVUBsFQd",3,2021-07-04 00:51:33
fuck technoblade for making the art of war a technoblade thing how do i read it without looking like a minecraft stan,1,2021-07-04 00:49:48
I finally read Sun Tzu's The Art Of War. https://t.co/6y1zH810Tj,0,2021-07-04 00:17:00
@profdaf But if “all warfare is based on deception” prominently displaying “The Art of War” means what?,2,2021-07-04 00:15:54
"if The Art of War was a single album with the filler taken out, maybe",0,2021-07-04 00:15:03
"Just kicking it in the backyard contemplating which Bone Thugs album is better, E. 1999 Eternal or The Art of War",0,2021-07-04 00:05:40
The Art of War 🔥🔥,0,2021-07-03 23:49:58
"@Rowaenthe I'm sorry if I'm offending you with the convo. Its just a different point if view. The art of war is all well and good, but avoiding a war is a different scenario. Doesn't make me thuggish. You have a good night too.",1,2021-07-03 23:34:20
The art of war. https://t.co/EzhCoQo247,0,2021-07-03 23:14:31
The art of war - remember this quote.  https://t.co/fBB1ZqVwMH,0,2021-07-03 23:13:43
"@kyhorrorstory I would recommend you read Sun Tzu's The Art of War first, before you start applying for mob jobs or spec submissions. Good talking with you.",1,2021-07-03 23:13:19
The art of war https://t.co/QAJskKRn0h,0,2021-07-03 23:11:26
The art of war  https://t.co/YsxStrgLlW,0,2021-07-03 23:10:36
The art of war. https://t.co/0kkaP1pug3,0,2021-07-03 23:09:15
The art of war  https://t.co/SLBkGoM5Ub,0,2021-07-03 23:07:58
"@DrKyle ""As a strategy for dominating a situation, divide-and-conquer has a storied history. In The Art of War, Sun Tzu writes:

…the art of using troops is this: When ten to the enemy's one, surround him; When five times his strength, attack him; If double his strength, divide him...""",0,2021-07-03 23:07:52
"All All Warfare Is Based on Deception.

The Art of War.

I.1. Sun Tzu said: The art of war is of vital importance to the State.

https://t.co/YP6rvYKTAl",0,2021-07-03 23:03:08
The art of war is also small subset of I Ching,0,2021-07-03 22:53:54
"Game theory is just mathematical side of the art of war from Chinese literature, and the art of war is a much much advance version of game theory",0,2021-07-03 22:53:08
"If melee were existed in like 1500ad people would substitute worshiping The Inner Game of Tennis with Sun Tzu's The Art of War and say impenetrable shit like ""appear weak when you are strong, and strong when you are weak"" when they're at last stock high percent",3,2021-07-03 22:47:24
"“If your enemy is secure at all points, be prepared for him. If he is in superior strength, evade him. If your opponent is temperamental, seek to irritate him. Pretend to be weak, that he may grow arrogant. "" ― Sun Tzu, The Art of War https://t.co/WZfMsJpfZs",0,2021-07-03 22:23:42
"I’m a student of war,I know all the warriors. From Charlemagne to Achilles - - and then Alexander and Napoleon, I know them all. I read about them all. I studied them all. I know the art of fighting, I know the art of war, that’s all I ever studied.",5,2021-07-03 22:21:05
"found the art of war at barnes and noble, I'm ready.",6,2021-07-03 22:13:48
@ekisiangani Raila wants you to think exactly that way. The man knows the art of war. He expects to win by fear. His trick won't work anyway.,15,2021-07-03 21:50:47
@realJamesKlug Weaken the enemy before the invasion. The art of war - Sun Tzu.,0,2021-07-03 21:50:22
@soigneli The art of war😁,0,2021-07-03 21:46:12
"""gg ez""
- Sun Tzu, The Art Of War",1,2021-07-03 21:33:38
"“Without constant practice, the officers will be nervous and undecided when mustering for battle; without constant practice, the general will be wavering and irresolute when the crises is at hand.”

-Wang Tzu
The Art of War",0,2021-07-03 21:26:39
What is the Art of War if not just a bunch of little water molecules. Dumb fire guy lol,0,2021-07-03 21:21:29
@dottiechauncy Perfect warrior energy. White dude didn’t realize who he was dealing with. The Art of War is just as important as the Art of Peace. He exemplified both in one instance. Bravo!👏🏻 👏🏻 🔥,3,2021-07-03 21:05:32
@Velatix Velatix just finished reading The Art of War so bring your best or don’t come at all,2,2021-07-03 20:57:43
Appeal to their ego. The art of war.,2,2021-07-03 20:56:15
@ThiagoAlvesATT @bareknucklefc THE ART OF WAR... CONGRATS CHAMP.. A life time of hard work paying off with a WORLD TITLE 👏👏👏👏👏,1,2021-07-03 20:49:35
"Man 

Idk what’s funnier. The fact that I’m being suggested The Art of War or that they say “free audiobook” when there is a clear price tag. https://t.co/iCLXo6mO2x",2,2021-07-03 20:45:26
\\ i really did quote the art of war...,0,2021-07-03 20:36:29
"⠀⠀⠀⠀⠀⠀⠀⠀⠀
/ /: TECHNO MUN I KNOW YOU DID NOT JUST HAVE TECHNO READ A BIT OF THE ART OF WAR TO WILBUR LMAO 
⠀⠀⠀⠀⠀⠀⠀⠀⠀",1,2021-07-03 20:36:21
"He looks at the other before showing him the cover of the book.

"" The art of war. . ""

Tapping the cover with his finger and reading it outloud for the other to hear. 

"" If you know the enemy and know yourself, you need not fear the result of a hundred battles. If you know + https://t.co/UwZXig4F5c",0,2021-07-03 20:35:30
"Baadi baadi ladayi jeet ne keliye dushman ko is dhoke mein dalna jaroori hai ki woh jeet raha hai 
It's called the Art of war https://t.co/xLKTI9tdB4",0,2021-07-03 20:29:16
"@A_dmg04 Did Xivu Arath, God of War read The Art of War Book by Sun Tzu?",0,2021-07-03 20:28:57
"@Diana00572867 @LiyaTefferi Operation Alula Aba Nega “Appear weak when you are strong, and strong when you are weak” - Sun Tzu, The Art of War.   #Ethiopia #TigrayFamine https://t.co/OmJnWxgN7s",0,2021-07-03 20:02:52
"@profdaf Feels like if you read the Art of War, you probably wouldn’t display it it.",10,2021-07-03 20:01:41
The art of war...I see what you are doing Mr.Chin'ono✊🏾 https://t.co/pWtDRuuqID,0,2021-07-03 19:53:26
"Whenever you see “The Art of War” prominently displayed on an office  bookshelf, be careful because you are dealing with a trained warrior.",25,2021-07-03 19:26:08
"@riley01283150 @Rick_Crainium @Montchelle66_2 @SCFGirl @AntheiaMystic @RuschTracie @TurntableKittah @Kiradiju @mrsrdc1 @murphtoday @RalphS24381648 @khenry657 @JKash000 @ChuckieQuokka @denise_snively @TexasKelGirl @ccastlex23 @Sportsmomma2020 @KassMiass I disagree…I believe the ones that he didn’t eviscerate may have been friends!😉 And, even those who he did eviscerate may have been friends also! Remember the Art of War? SunTzu!😉",7,2021-07-03 19:24:34
@031_Gamer @Fortunate__ The Art of war,8,2021-07-03 19:04:14
"""Porn sites should have .cum and not .com"" 

- Sun Tzu, The Art of War",0,2021-07-03 19:01:44
"“The art of war is of vital importance to the State. It is a matter of life and death, a road either to safety or to ruin. Hence it is a subject of inquiry which can on no account be neglected.” 

- Sun Tzu https://t.co/keKUkcu1Dc",1,2021-07-03 18:49:30
@PresJGZuma The art of war 🙌🏿,0,2021-07-03 18:46:40
"""Kabhi kabhi kisi badi ladai jitne ke liye dushman ko iss dhoke mein dalna zaroori hota hai ki wo jitraha hai
It's called the ""Art of War""

~VRS

VR Shall Remain Immortal",4,2021-07-03 18:45:45
"@YungeeniB anyone that steps into the ring is an alpha fosho, im just goin a step beyond that and learning the art of war, studying conquerors like mike did cus im trynna fully establish that winning mentality",1,2021-07-03 18:45:02
"Ultimate excellence lies in defeating the enemy without ever fighting.

- Sun Tzu, The Art of War.",0,2021-07-03 18:42:37
The Art of War (comp. Ralph Peterson) https://t.co/8lIQ68jOxZ via @YouTube,0,2021-07-03 18:25:06
Operation InfeKtion: How Russia Perfected the Art of War | NYT Opinion https://t.co/brNangcovX,0,2021-07-03 18:18:53
"“If your enemy is secure at all points, be prepared for him. If he is in superior strength, evade him. If your opponent is temperamental, seek to irritate him. Pretend to be weak, that he may grow arrogant. "" ― Sun Tzu, The Art of War https://t.co/wiLzI5PwXq",0,2021-07-03 18:14:51
